0,159.43542963942753
1,159.6853999063483
2,159.7142694710499
3,159.7476442503402
4,159.7653826856226
5,159.5
6,159.78466006526884
7,158.0
8,156.0
9,154.0
10,154.48799897414293
11,154.53526329742277
12,154.53931104590546
13,154.01591656923438
14,154.5225735374066
15,155.0
16,155.482416668255
17,155.49225450682238
18,155.47515187483867
19,154.0
20,155.0
21,155.45604142330853
22,156.0
23,157.0
24,158.0
25,159.0
26,159.20347723736106
27,160.0
28,161.0
29,161.13613375626568
30,162.0
31,161.0
32,160.0
33,159.89471048415143
34,159.0
35,158.0
36,158.34216848340483
37,157.91065176439852
38,159.0
39,160.0
40,160.24760643929756
41,159.0
42,159.25093866749074
43,159.2869203609405
44,159.27783582976866
45,158.89828017520367
46,158.0
47,158.3152351037657
48,158.32586764240466
49,158.35868065731634
50,158.3375763613878
51,158.34456059029543
52,158.34639253344326
53,158.2976430591386
54,157.87915377255558
55,158.2190609497455
56,159.0
57,159.60169547622274
58,159.67831629190943
59,158.0
60,159.0
61,159.68245860179795
62,160.0
63,159.0
64,159.68792229357615
65,160.40644645464988
66,159.674220155066
67,159.68439161956314
68,159.67309130078132
69,160.40531644931033
70,159.672057763409
71,159.67890128389584
72,158.0
73,156.5
74,157.24266720782654
75,157.250837918752
76,157.26887963679147
77,157.88910109486557
78,157.26699928219145
79,157.26331697273483
80,157.25199183328982
81,156.0
82,155.0
83,155.0
84,154.0
85,153.0
86,152.0
87,152.91286502461955
88,153.0
89,153.0
90,153.5
91,154.36737941093594
92,154.35347357502457
93,154.35751477899007
94,154.36853820283068
95,154.37243551212688
96,154.38513928958525
97,154.85879137225476
98,154.37304115970784
99,154.41004992453085
100,154.3769800319391
101,153.0
102,153.88197965245996
103,153.9131383481747
104,152.0
105,152.92259259796424
106,151.0
107,151.98143328894253
108,151.97249490316227
109,152.42716892397658
110,152.0
111,152.94802832216158
112,153.0
113,153.9102080764505
114,153.93555640685895
115,154.0
116,155.0
117,156.0
118,157.0
119,157.79111315305144
120,157.78934262086815
121,158.46214508843556
122,157.78043979750677
123,157.779476001751
124,157.75756832947687
125,157.78187334731854
126,157.7798999156509
127,157.78608228308735
128,157.80595042473206
129,155.0
130,154.0
131,153.0
132,152.0
133,151.0
134,152.00924047984896
135,152.02660869017785
136,152.03059353319148
137,151.99031206671057
138,152.0162585654319
139,150.0
140,149.0
141,148.0
142,147.0
143,145.0
144,144.0
145,145.0
146,146.0
147,145.0
148,146.26382797150953
149,146.2365330728561
150,146.2444267472084
151,146.2698130782358
152,146.2369115101291
153,146.44807996465846
154,146.24080070368615
155,146.0
156,147.0
157,148.5
158,149.6148731819415
159,148.0
160,149.1162874758642
161,149.43332258889063
162,149.13722727516964
163,149.12727133860088
164,149.11789950703846
165,149.1274454887666
166,149.1143665686069
167,149.12085627445995
168,149.1337310355724
169,149.13799280200132
170,149.12343167753082
171,149.1345832101002
172,147.5
173,148.9292827166159
174,146.0
175,145.0
176,143.5
177,142.5
178,142.5
179,143.86160005651075
180,144.0
181,145.2915926477289
182,145.3012770524569
183,145.0
184,146.0
185,147.0
186,148.0
187,149.13584443237548
188,149.16492041931477
189,149.12792632049167
190,147.5
191,147.0
192,148.15573550651033
193,148.4351174200679
194,148.16606552570363
195,148.0
196,149.1128105563801
197,149.0
198,150.0925177767816
199,150.07018970465546
200,148.0
201,149.14687713950843
202,149.12714968550227
203,149.0928719125203
204,149.0879248282524
205,149.43250051164577
206,146.0
207,145.0
208,146.2345922442663
209,146.24816321178903
210,146.26079767512618
211,146.0
212,147.20089362986516
213,147.19128142888755
214,147.1906058395726
215,147.21346236639104
216,147.212643886531
217,147.42854523032096
218,147.19103984401679
219,147.20443682629514
220,147.19929403570373
221,147.19034512313962
222,147.2057006315257
223,147.17777126675477
224,147.0
225,146.0
226,145.0
227,144.0
228,145.29727496443792
229,142.5
230,143.84345311627226
231,143.84084803493164
232,141.0
233,142.0
234,143.35526443761395
235,143.0
236,144.329823351873
237,144.42694756151727
238,142.0
239,141.0
240,142.3986579099012
241,142.400379757437
242,142.3885956986369
243,142.37643860086308
244,142.3519307884547
245,142.38222159501353
246,142.4005277186225
247,142.39821419619443
248,143.0
249,144.5
250,145.7720855737966
251,145.0
252,146.23783125017195
253,146.2307075087477
254,144.0
255,145.28623676658205
256,145.26159660857928
257,145.43685615586296
258,145.28311810095494
259,145.27518745895074
260,145.2880151862593
261,145.27520848539683
262,145.2836438227544
263,145.2734009002539
264,145.26833972492787
265,145.4158092366479
266,145.28091727749566
267,145.2972254986933
268,145.5
269,146.9236125026148
270,147.0
271,148.15217916201362
272,148.18117655633108
273,148.1924111712737
274,148.18516238052143
275,148.20013435205377
276,148.19898266594802
277,148.16518066977082
278,148.0
279,149.0
280,150.11949739789566
281,150.0
282,151.0693184571435
283,152.0
284,153.0
285,154.5
286,155.40388882520207
287,156.0
288,156.83646450310965
289,157.45325515010651
290,156.83360578078742
291,156.81524268716262
292,156.82771363280776
293,156.81252526181484
294,156.83311802063835
295,156.8306129805718
296,156.81026443048458
297,157.0
298,156.0
299,155.0
300,155.5
301,156.91501910788827
302,154.0
303,155.03110281171945
304,155.0
305,156.0
306,156.5
307,157.0
308,155.71542728613716
309,155.72443603368498
310,155.6998029927395
