,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,mag_phone_x,mag_phone_y,mag_phone_z
1970-01-01 00:00:16.000,-0.040378519999999925,-10.7444,1.5256036,1.37399068,1.2673371999999998,-0.136837372,23.416,36.914,-15.68
1970-01-01 00:00:16.500,-2.899329718875502,-8.417228915662651,2.1117871887550197,-1.1121681927710845,-1.1734107228915662,-0.18000104417670684,31.293999999999997,17.738,-17.416
1970-01-01 00:00:17.000,0.03528759999999994,-10.507959999999999,1.3565528,1.0874000000000001,0.05893376000000001,0.147374828,21.564,23.468000000000007,-13.596000000000002
1970-01-01 00:00:17.500,-2.2601360000000006,-8.96688,2.7266988,-0.704348,0.29448556000000004,-0.31695584000000004,26.154,15.734000000000002,-11.718
1970-01-01 00:00:18.000,-0.5014371999999999,-9.978039999999998,0.8609351999999999,0.6695028000000002,0.05933043200000003,0.037521652,28.33,24.860000000000003,1.056
1970-01-01 00:00:18.500,-2.14668556,-9.772759999999998,1.6061552399999999,-0.31940085200000007,0.13572040000000016,-0.29162488799999997,28.484000000000005,27.941999999999997,-6.502000000000001
1970-01-01 00:00:19.000,-0.9875545599999999,-9.30796,1.1854507199999997,0.041489839357429635,-0.45538871887550203,0.11528493975903616,24.724,29.147999999999996,-2.4559999999999995
1970-01-01 00:00:19.500,-0.8445088353413654,-9.870080321285139,1.2349613654618476,0.35785312,0.23290120000000003,-0.019543080000000018,21.51,21.04,-5.503999999999999
1970-01-01 00:00:20.000,-2.2708503999999996,-9.50716,2.7081072,-0.8484684,-0.5075784,-0.021580487999999974,22.934,19.464000000000002,-4.787999999999999
1970-01-01 00:00:20.500,-0.5947899999999999,-10.5242,1.52870476,0.9858747999999999,0.3088272,0.0692564,24.044,21.666,-3.31
1970-01-01 00:00:21.000,-2.25915964,-8.69412,2.4434876000000005,-1.1124856,-0.40260148,-0.041362679999999985,27.389999999999997,27.76,-4.556
1970-01-01 00:00:21.500,-1.0460195199999998,-10.764040000000001,1.0574087200000002,1.1406778400000002,0.5680611999999999,-0.082930288,28.084,33.337999999999994,-8.975999999999999
1970-01-01 00:00:22.000,-2.5472480000000006,-8.729227999999999,2.20983076,-1.207631004016064,-0.826571485943775,0.057135823293172676,26.743999999999996,33.042,-17.148
1970-01-01 00:00:22.500,-1.0133518072289158,-11.017349397590362,1.6035875502008035,1.0969286,0.5421950400000001,-0.11941032,26.228,29.377999999999997,-15.778000000000002
1970-01-01 00:00:23.000,-1.9647260000000002,-8.53792,2.5327984000000003,-1.06979932,-0.378842,-0.03552276000000002,31.846,23.583999999999996,-11.764
1970-01-01 00:00:23.500,-1.6011328000000002,-10.47844,1.2692308,1.1753276000000001,0.35005968,-0.008125399999999993,31.58,33.19,-3.8820000000000006
1970-01-01 00:00:24.000,-2.59313156,-8.29412,2.2328124,-1.0396962799999998,-0.4249248,-0.16956335999999997,34.486,39.726,-17.387999999999998
1970-01-01 00:00:24.500,-0.55051448,-10.53336,1.15907604,1.2033512,0.27331536,0.07386319999999998,28.608,47.076,-15.309999999999997
1970-01-01 00:00:25.000,-3.2703720000000005,-9.04292,2.5328229199999996,-1.0042591164658634,-0.2936734538152611,-0.2623942570281125,30.581999999999997,23.328000000000003,-29.15
1970-01-01 00:00:25.500,-0.42076104417670684,-9.707791164658634,0.6963119277108435,0.8458509600000003,-0.1003114,0.21573776,22.49,26.92,-15.823999999999998
1970-01-01 00:00:26.000,-2.6534736,-9.4238,2.37918416,-0.52846372,0.21097528,-0.266510776,24.963265306122445,15.714285714285714,-9.563265306122448
1970-01-01 00:00:26.500,-1.2615531999999998,-9.63328,0.625334,0.40207912,-0.26031492,0.07462716,25.901999999999997,21.84,2.8139999999999996
1970-01-01 00:00:27.000,-1.418714,-9.48184,0.9323844000000001,0.03621479999999997,0.4808548,-0.09160083999999999,26.85,27.925999999999995,-3.9139999999999997
1970-01-01 00:00:27.500,-2.27931312,-9.756359999999999,2.31478876,-0.2529112399999998,-0.160602848,-0.06600628,25.296000000000003,31.406,-3.2359999999999998
1970-01-01 00:00:28.000,-1.4720175999999998,-10.163680000000001,1.373198,0.6006166723999999,0.445956,-0.11153604000000002,25.280000000000005,23.806000000000004,-9.6
1970-01-01 00:00:28.500,-2.5957273092369477,-9.262891566265061,2.633575502008032,-1.20461559437751,-0.7373441767068274,-0.06204538152610442,26.303999999999995,29.438000000000002,-7.318
1970-01-01 00:00:29.000,-1.1438296000000001,-10.78804,1.13052504,1.0168620000000004,0.45204880000000003,-0.03300205199999999,23.902,30.669999999999995,-6.756
1970-01-01 00:00:29.500,-2.29844236,-8.57616,2.32581016,-1.0676923999999999,-0.49077815999999996,-0.12487191999999996,26.142,24.134,-9.248
1970-01-01 00:00:30.000,-1.5727972,-10.294319999999999,0.85532524,1.221388556,0.03426880000000007,0.27919764,23.346,26.718000000000007,-3.244
1970-01-01 00:00:30.500,-2.06182636,-8.84788,2.89041752,-0.8579297600000001,-0.07829708,-0.25826888,26.016,20.524,-13.468
1970-01-01 00:00:31.000,-0.97586756,-9.819880000000001,0.9184496,1.0021732,0.12757356000000003,0.13150737599999998,24.34,25.372000000000007,-5.304000000000001
1970-01-01 00:00:31.500,-2.947115301204819,-8.899236947791167,2.876227389558233,-0.5697402008032129,0.22593036144578313,-0.4281422891566265,26.156000000000002,20.772,-11.153999999999998
1970-01-01 00:00:32.000,-1.4072292400000002,-9.43136,0.3272256,0.11669320000000005,-0.42758999999999997,0.13734739999999998,24.118,24.46,-3.6240000000000006
1970-01-01 00:00:32.500,-1.41342912,-9.89372,1.11014568,0.3817335999999999,0.3059198,-0.07854240000000001,24.302000000000007,20.622,-8.505999999999998
1970-01-01 00:00:33.000,-2.44866488,-9.58876,2.5912028,-1.002145,-0.29708576,-0.027928808000000003,24.002,20.57,-6.313999999999998
1970-01-01 00:00:33.500,-1.5422864,-10.625200000000001,1.2863768,0.9406667999999999,0.40595919999999996,-0.12155087999999997,23.258000000000003,21.636,-1.7679999999999998
1970-01-01 00:00:34.000,-2.351095140562249,-8.70144578313253,2.3212144176706824,-0.9761927710843373,-0.5127742208835342,-0.050324297188755,25.133999999999997,22.410000000000004,-2.95
1970-01-01 00:00:34.500,-1.10111432,-10.279959999999999,1.21816328,1.41560584,0.38732027999999996,0.04543968,25.215999999999998,26.037999999999997,3.236
1970-01-01 00:00:35.000,-2.5042584,-8.61764,2.94626844,-0.8698388,0.11794831999999997,-0.39551104000000004,28.015999999999995,27.766,-4.916
1970-01-01 00:00:35.500,-1.0406980000000001,-9.63384,0.7471736,0.68249432,-0.34483476,0.156405232,26.398000000000003,32.884,5.386
1970-01-01 00:00:36.000,-2.1948536000000005,-8.97492,1.5876280000000003,-0.25426864,0.17427080000000003,-0.035914852000000004,30.904,29.396000000000004,-11.573999999999998
1970-01-01 00:00:36.500,-2.5200648,-9.576880000000001,2.0901648,-0.24282960000000015,-0.21137863999999995,-0.05732303999999999,31.730000000000004,34.354,-6.41
1970-01-01 00:00:37.000,-1.3329157028112446,-10.25120481927711,1.3626931726907632,0.5903893172690763,0.2934795180722891,-0.08038832530120482,32.417647058823526,31.154901960784315,-14.707843137254903
1970-01-01 00:00:37.500,-2.4736596,-9.33248,2.3022664,-1.1510544,-0.41237707999999995,-0.04582159999999999,30.921999999999997,32.702000000000005,-10.96
1970-01-01 00:00:38.000,-1.1633450000000003,-10.830200000000001,1.2067688,1.0163568,0.5266792399999999,-0.147870688,27.638,31.342000000000002,-9.212
1970-01-01 00:00:38.500,-2.3069696,-8.561399999999999,2.50491364,-0.9235979999999999,-0.34640116000000004,-0.086170896,26.747999999999998,26.773999999999997,-10.681999999999999
1970-01-01 00:00:39.000,-1.428692,-10.37716,1.174666,1.3162452,0.30680715999999997,0.017336399999999995,21.62,29.273999999999997,-0.37
1970-01-01 00:00:39.500,-2.5539143999999996,-8.84056,2.37963,-0.84679332,0.27000727999999996,-0.299019988,20.274,26.612,-7.092
1970-01-01 00:00:40.000,-0.8975317269076304,-9.506305220883535,0.7003851405622489,0.5846621285140562,-0.06105775502008034,0.05112893975903614,15.974,28.075999999999993,4.958
1970-01-01 00:00:40.500,-1.6882336,-9.23644,0.9102765199999999,0.23733980000000002,0.7803506319999999,-0.22558969199999998,12.608163265306123,25.032653061224487,0.5755102040816327
1970-01-01 00:00:41.000,-2.19115444,-9.772679999999998,2.51476996,-0.47339652,-0.6233866800000001,-0.12986837199999998,7.25,23.988000000000003,2.9520000000000004
1970-01-01 00:00:41.500,-1.75743392,-9.98236,1.8231232,0.4560759999999999,-0.16138943999999997,0.1857947199999999,6.972,20.270000000000003,1.132
1970-01-01 00:00:42.000,-2.3815888,-8.894200000000001,2.58968804,-1.13477412,-0.7793756399999999,0.005385279999999995,11.937999999999999,17.119999999999997,-3.236
1970-01-01 00:00:42.500,-1.1918376,-10.85244,1.28188732,0.9410463413654618,0.6331116465863453,-0.15512510040160643,15.649999999999999,15.368000000000002,1.0699999999999998
1970-01-01 00:00:43.000,-2.5624128514056226,-8.549518072289157,2.2674132530120485,-0.8233424,-0.56961924,-0.08272600000000001,21.116,13.468,0.30599999999999994
1970-01-01 00:00:43.500,-0.85440072,-10.021079999999998,1.3333896,1.2147284000000003,0.1284692,0.2090687,22.674,14.792,4.7219999999999995
1970-01-01 00:00:44.000,-3.4135144,-9.16008,2.5167384000000004,-0.9242926,-0.27870087999999993,-0.2759448,27.348000000000003,15.068,-0.644
1970-01-01 00:00:44.500,-0.24923040000000002,-9.53412,0.8057036,0.681574468,-0.16083184,0.1284762,27.977999999999998,19.355999999999998,-0.134
1970-01-01 00:00:45.000,-1.794522,-9.117719999999998,0.9853588,-0.15198120000000004,0.22092560000000008,-0.10568663999999998,28.868,19.497999999999998,-4.344
1970-01-01 00:00:45.500,-2.3800663999999996,-9.912360000000001,2.12085968,-0.43172606425702814,-0.36739036144578313,0.04093514056224903,27.923999999999996,22.2,-1.072
1970-01-01 00:00:46.000,-1.172924497991968,-10.503172690763051,1.6198369477911645,0.7486904000000001,0.5349475600000001,-0.06063964800000001,28.089999999999996,20.888,-1.814
1970-01-01 00:00:46.500,-2.4221131999999996,-8.943400000000002,2.11486236,-1.11022328,-0.56597,-0.07215096,28.902,20.317999999999998,-0.27199999999999996
1970-01-01 00:00:47.000,-1.1881700000000002,-10.83592,1.5328631999999998,1.0657936679999997,0.5312437200000001,-0.20503500800000002,28.994,21.349999999999994,0.5640000000000001
1970-01-01 00:00:47.500,-2.6465000799999996,-8.46572,2.34949336,-1.0309279999999998,-0.6559408000000001,-0.05204552000000001,30.864,22.25,-1.6840000000000002
1970-01-01 00:00:48.000,-0.87023828,-10.297439999999998,1.3814216799999999,1.25383672,0.33114884000000006,0.13361975999999998,30.976,26.022,2.16
1970-01-01 00:00:48.500,-2.7224256000000002,-9.031799999999999,2.6833009999999997,-0.8486468400000001,0.12370848000000004,-0.32853529200000003,34.502,25.477999999999998,-3.984
1970-01-01 00:00:49.000,-0.7207216867469879,-9.743895582329317,0.8644723293172691,0.8649638554216867,-0.11354168674698796,0.10888578313253011,33.876000000000005,30.888,9.054
1970-01-01 00:00:49.500,-2.7850648000000002,-9.34476,2.44948088,-0.48303339999999995,0.29284708,-0.24661911999999997,33.656,35.228,-1.7519999999999998
1970-01-01 00:00:50.000,-1.5291064,-9.374,1.0304908,0.42677099999999996,-0.17637136,0.09254852000000001,27.904,39.821999999999996,8.992
1970-01-01 00:00:50.500,-1.5316960400000001,-9.710759999999999,1.2356912,-0.04520144000000005,0.4195196,-0.2564264,21.958000000000002,34.35,-6.505999999999999
1970-01-01 00:00:51.000,-2.24493116,-9.511572,2.13518964,-0.2818054,-0.14364535999999997,-0.04611084,17.072000000000003,28.927999999999997,-1.3880000000000001
1970-01-01 00:00:51.500,-1.4504839999999999,-9.8218,0.8594076,0.5749671999999999,0.24621119999999996,-0.005650048000000026,20.354,22.26,4.382000000000001
1970-01-01 00:00:52.000,-2.7827623293172694,-9.425502008032128,2.568817108433735,-0.8458835742971887,-0.22056843373493976,-0.05907190361445785,18.913999999999998,20.458,11.918000000000001
1970-01-01 00:00:52.500,-1.4743604000000001,-10.518720000000002,1.1160083600000001,0.8977277200000001,0.32389244,-0.07895905199999999,21.767999999999997,22.836,13.551999999999998
1970-01-01 00:00:53.000,-2.4207579999999997,-8.81292,2.1420364,-1.18246684,-0.6414397679999999,-0.023552239999999985,21.342,29.024,10.912
1970-01-01 00:00:53.500,-1.3082223999999998,-10.86324,1.2170492,1.172504468,0.7141396,-0.17498349599999996,21.038,26.764,11.558
1970-01-01 00:00:54.000,-2.4184224800000003,-8.7748848,2.2026272000000002,-1.2845164,-1.1723312399999999,-0.09437552000000002,20.319999999999997,26.945999999999998,6.64
1970-01-01 00:00:54.500,-1.4569983935742972,-10.573654618473896,0.9456831325301205,1.3122479799196787,-0.254429437751004,0.28685773493975897,25.149999999999995,23.734,10.694
1970-01-01 00:00:55.000,-2.1133236,-8.23268,2.7979391999999996,-1.00476464,0.023126280000000023,-0.26497564,33.29,23.274,0.81
1970-01-01 00:00:55.500,-0.92362056,-10.355799999999999,1.1057163600000002,1.1075061999999998,0.11309240000000004,0.09908584,34.38367346938776,26.53877551020408,8.661224489795918
1970-01-01 00:00:56.000,-2.8113925600000003,-9.07992,2.7994276000000005,-0.7894217200000001,0.21235192,-0.3597228,34.264,28.656,0.8600000000000001
1970-01-01 00:00:56.500,-0.8608544400000001,-9.66552,0.7484484,0.80002988,-0.24666327999999998,0.167645788,32.464,31.81,14.628000000000002
1970-01-01 00:00:57.000,-2.5345152,-9.3322,2.4474851600000003,-0.47897344,0.22488919999999998,-0.2640226,33.616,35.704,4.1419999999999995
1970-01-01 00:00:57.500,-1.837598795180723,-9.33425702811245,1.025001124497992,0.013925702811245099,-0.4501755020080322,0.10325056224899598,31.375999999999998,37.843999999999994,15.225999999999999
1970-01-01 00:00:58.000,-1.1223919999999998,-9.81564,1.01189792,0.36713524000000003,0.42933892,-0.05245731999999999,33.89,39.785999999999994,5.114000000000001
1970-01-01 00:00:58.500,-2.3322172,-9.591624,2.5990928,-0.8438078440000001,-0.3888452,-0.0671466,30.991999999999997,42.964000000000006,8.092
1970-01-01 00:00:59.000,-1.58265496,-10.457840000000001,1.0282339999999999,0.97081708,0.32665839999999996,-0.009530280000000006,31.847058823529412,39.449019607843134,0.9725490196078429
1970-01-01 00:00:59.500,-2.4087656800000006,-8.8604,2.56371128,-1.1951800000000001,-0.3717714,-0.1368968,30.982,38.943999999999996,-2.702
1970-01-01 00:01:00.000,-1.4070196000000001,-10.8834,1.14333808,1.0027332000000002,0.34193516000000007,-0.09219301199999996,29.817999999999994,38.774,0.9419999999999995
1970-01-01 00:01:00.500,-2.2510165461847387,-8.387670682730924,2.542987630522089,-0.776829718875502,-0.10962216867469878,-0.15807587550200802,31.601999999999997,36.882,-6.980000000000001
1970-01-01 00:01:01.000,-1.6832124,-10.299760000000001,1.1338251999999998,1.1363031999999997,-0.03248631999999998,0.115852424,30.096000000000004,38.726,1.742
1970-01-01 00:01:01.500,-2.1906866799999998,-9.08908,2.7128844799999996,-0.87733276,0.0007488759999999957,-0.29517652,32.734,33.132000000000005,-13.526000000000002
1970-01-01 00:01:02.000,-0.8782524,-9.552520000000001,0.9135287599999999,0.896569628,-0.07172999999999999,0.13392387999999997,29.366,36.040000000000006,-3.296
1970-01-01 00:01:02.500,-2.22433876,-9.083,1.73646836,-0.2673408,0.5747532,-0.2138996,29.988000000000003,27.908,-14.52
1970-01-01 00:01:03.000,-1.8629752,-9.38632,1.9928276,-0.23779060000000005,0.1446342,-0.04748728,28.623999999999995,30.855999999999998,-2.014
1970-01-01 00:01:03.500,-1.2541672,-10.46012,1.6283988399999998,0.7846389156626506,0.6503301204819277,-0.21095514056224898,27.498,28.734000000000005,-2.9619999999999997
1970-01-01 00:01:04.000,-2.607989959839357,-8.983052208835343,2.385264738955823,-1.09505416,-0.670833568,-0.27260368,25.16,27.384,-0.506
1970-01-01 00:01:04.500,-1.4866084000000002,-10.773200000000001,1.69260996,0.8518128000000001,-0.22148084,0.17545242399999994,24.364,23.482,0.4059999999999999
1970-01-01 00:01:05.000,-2.69393044,-7.895519999999999,3.2104799199999996,-0.9551518876,-0.7027341199999999,-0.07857327999999998,25.706,19.929999999999996,-3.8360000000000003
1970-01-01 00:01:05.500,-0.5612172000000001,-10.21932,1.3522876000000001,1.2085428000000003,-0.022624844,0.29902048000000003,23.8,20.896,3.9760000000000004
1970-01-01 00:01:06.000,-2.6705908,-8.563880000000001,2.94803676,-0.7802612000000001,0.03756,-0.40853143999999997,26.691999999999997,20.726000000000003,-0.2700000000000001
1970-01-01 00:01:06.500,-1.191306,-9.75264,0.4831852,0.35935702811244974,-0.4340837349397591,0.12546187951807228,26.274,25.058000000000003,8.754
1970-01-01 00:01:07.000,-1.4906148594377508,-9.446144578313252,1.1900079518072288,0.24749480000000001,0.5617916000000001,-0.05452028000000001,32.641999999999996,28.52,0.5720000000000001
1970-01-01 00:01:07.500,-2.5432439999999996,-9.68584,2.8228111599999997,-0.32161959999999995,0.14788351999999996,-0.16843124,33.148,35.108,6.2780000000000005
1970-01-01 00:01:08.000,-1.3672812,-9.676400000000001,2.022692,0.51803656,0.186022476,0.024181912000000038,33.53200000000001,36.16,-2.1260000000000003
1970-01-01 00:01:08.500,-2.7278719999999996,-9.26272,2.46791472,-1.0227756000000001,-0.3220296,-0.102470052,31.1,36.798,-1.3840000000000001
1970-01-01 00:01:09.000,-1.3166192799999998,-10.68376,1.4418496,1.0821919678714857,0.40380445783132535,-4.361445783134351e-05,29.796000000000003,33.992000000000004,-2.34
1970-01-01 00:01:09.500,-2.1657149397590367,-8.598594377510041,2.7041812048192773,-1.1899083999999998,-0.24185172,-0.11373344000000002,29.198,33.052,-3.86
1970-01-01 00:01:10.000,-1.4520139999999997,-10.767520000000001,1.071698,1.20994376,0.48870352,-0.07745260799999999,26.332653061224484,33.775510204081634,4.838775510204083
1970-01-01 00:01:10.500,-2.7100248799999997,-8.19504,2.3950599199999996,-0.9457728,-0.3109426,-0.2508942,24.767999999999997,33.62,-3.234
1970-01-01 00:01:11.000,-0.63341832,-10.37164,1.0219624,1.18544984,0.020730320000000007,0.23620796000000002,20.65,33.448,10.403999999999998
1970-01-01 00:01:11.500,-2.6999256,-8.45888,2.6750448000000007,-0.8454965999999999,0.25841240000000004,-0.34291196,21.828000000000003,31.691999999999997,-2.6319999999999997
1970-01-01 00:01:12.000,-0.9213416000000001,-10.20216,0.9798841600000001,0.7729923694779116,-0.2415032128514056,0.05560169879518073,18.625999999999998,32.932,13.149999999999999
1970-01-01 00:01:12.500,-2.5426402409638555,-9.303172690763052,2.094745863453815,-0.4254616000000001,0.2887972,-0.12024752800000002,20.85,35.553999999999995,-1.5799999999999996
1970-01-01 00:01:13.000,-1.7895116800000002,-9.28196,1.5363703999999998,0.24839840000000016,-0.30134952400000004,-0.0330238,20.502,35.54600000000001,9.92
1970-01-01 00:01:13.500,-1.45879764,-9.4402,0.6001304399999999,0.15021131999999998,0.44283456,-0.08779976,22.217999999999996,35.28,1.706
1970-01-01 00:01:14.000,-2.5688280800000003,-10.010560000000002,2.38485836,-1.159318732,-0.78245728,0.0033480399999999974,21.992000000000004,35.5,6.761999999999998
1970-01-01 00:01:14.500,-1.1831904,-11.200439999999999,1.34930232,1.1553540000000002,0.27220099999999997,0.043767548,26.921999999999997,33.174,8.186
1970-01-01 00:01:15.000,-2.2732008,-8.604,2.5065740400000003,-1.2030088353413657,-0.6549010843373495,-0.03823152610441768,29.436000000000003,35.193999999999996,2.004
1970-01-01 00:01:15.500,-1.5842851807228915,-10.597630522088354,1.2250336947791163,1.16901728,0.3071484400000001,0.05557956000000003,30.161999999999992,33.694,7.334
1970-01-01 00:01:16.000,-2.5265763999999997,-8.228159999999999,2.3401371200000005,-1.039930644,-0.45389840000000004,-0.14385228,32.68,32.437999999999995,-2.898
1970-01-01 00:01:16.500,-0.64150764,-10.606920000000002,1.3916864,1.3628215999999997,0.5006136,0.11402204,31.77,31.81,5.813999999999998
1970-01-01 00:01:17.000,-2.48276008,-9.04448,2.6019839599999997,-0.8065439999999999,0.45306399999999997,-0.320558056,34.422,31.592,0.20199999999999996
1970-01-01 00:01:17.500,-0.6492436,-9.82976,1.02627648,1.0785848,0.46605172,-0.16085,30.276000000000007,33.78999999999999,17.232
1970-01-01 00:01:18.000,-2.2899164,-9.29688,1.849622,-0.26544028112449797,0.8030112449799198,-0.41412069879518076,21.098,43.16,2.926
1970-01-01 00:01:18.500,-1.9943915261044176,-9.352048192771084,1.494324497991968,0.28390599999999994,0.04005352000000002,0.057942959999999995,14.508,42.76600000000001,17.426000000000002
1970-01-01 00:01:19.000,-0.730138,-10.60476,1.8616013599999999,0.2863687999999999,1.1601614800000002,-0.646048,8.920000000000002,49.654,2.066
1970-01-01 00:01:19.500,-2.3484220799999997,-9.2790616,2.68286,-0.9015725600000001,-0.512495692,-0.14398604,-0.99,51.27,5.402
1970-01-01 00:01:20.000,-1.6937468,-10.03732,1.0776839999999999,1.1622356679999999,-0.52737284,0.41294304,2.9040000000000004,47.653999999999996,18.137999999999998
1970-01-01 00:01:20.500,-2.8916800000000005,-8.582720000000002,3.5396859999999997,-0.9280070800000001,-0.5822784,-0.19450552,17.16,47.91,6.684000000000001
1970-01-01 00:01:21.000,-1.3398646586345382,-9.397630522088354,0.37987582329317265,-0.2170437751004016,-1.064879518072289,0.15711758232931727,17.445999999999998,44.302,14.112
1970-01-01 00:01:21.500,-1.78889032,-9.962119999999999,1.873264,0.6118108,-0.17948576,0.37467608,27.258000000000003,38.336,-0.8119999999999998
1970-01-01 00:01:22.000,-3.2290799999999997,-7.587879999999999,4.4273368,-0.46468916,0.32099196,-0.29939351999999997,28.477999999999998,39.076,-4.601999999999999
1970-01-01 00:01:22.500,-1.60916,-9.42324,1.0852967599999999,-0.3626468,-0.30018204,-0.07170895999999999,19.658,44.716,9.652000000000001
1970-01-01 00:01:23.000,-1.78591232,-9.83724,1.03723212,0.6220343599999999,-0.09611367999999999,0.27982692,22.478,44.117999999999995,8.59
1970-01-01 00:01:23.500,-2.467176,-8.53624,3.1950727999999997,-0.864676,-0.12606804,-0.15591471999999998,26.763999999999996,44.76000000000001,2.184
